'	637|641|645|649|652|653|656|657|673|676|677|678|679
1994Natur	641
1995	636|637|638|639|641|643|646|649|650|652|655|656|657|660|663|664|669|670|671|673|676|677|680|682
1995Natur	641
1996	636|637|639|641|643|646|649|650|655|656|657|660|663|664|667|669|670|671|679|680
1996-09-15	650
1996PNAS	636
1997	636|637|639|641|647|649|650|652|655|656|657|660|663|664|666|667|669|670|671|674|677|680|681|682
19970302014628	677
1997PNAS	636
1997a	637
1997b	637
1998	636|637|639|641|642|643|649|650|655|656|657|660|664|665|668|669|670|671|674|677|678|679|681
1998's	649
1998-12-01	668
1998PNAS	636
1999	636|637|638|639|641|643|644|645|649|650|655|656|657|658|663|667|668|669|670|671|674|676|677|680|681|682
1999-08-05	668
1999-12-13	650
1999-2000	652
1999-2002	650
19990508064339	668
19990508065814	668
19990508170711	668
1999Natur	636
19carr	668
19th	637|639|641|644|645|648|650|652|657|658|665|671|673|676|677
1FBB	636
1G1-109707745	669
1G1-61339837	669
1G1-62158858	669
1G1-62192125	669
1G1-94706316	669
1N	637
1The	680
1st	643|645|650|656|657|669|673
1st-century	645
2	634|635|636|637|638|639|640|641|642|643|644|645|646|647|648|649|650|651|652|653|654|655|656|657|658|660|661|662|663|664|665|666|667|668|669|670|671|672|673|674|675|676|677|678|679|680|681|682
2-1	650
2-3	668
2-E	639
20	634|636|637|638|639|640|641|642|643|644|646|649|650|651|652|655|656|657|658|662|663|664|665|668|669|670|671|672|673|674|676|677|679|680|681
20-	656
20-21	657
200	636|650|651|657|662|668|677|680
2000	636|637|639|641|642|647|649|650|651|652|655|656|657|658|663|664|669|670|671|673|674|677|680|681
200008	639
2000PNAS	636
2000s	649|650|655|671|673
2001	636|637|638|639|641|643|644|646|649|650|651|652|655|656|657|660|663|664|668|669|670|671|673|674|676|677|679|680|681
2001-12-17	668
20011217214051	668
2002	636|637|638|639|641|646|649|650|651|652|655|656|657|660|664|665|669|670|671|673|675|676|678|681|682
2002-04	663
2002-Jungers	638
200201	681
2003	634|636|637|639|641|642|643|646|649|650|651|652|655|656|657|662|663|664|666|669|670|671|673|676|677|679|680|681|682
2003-07-09	662
2003-12-04	634
2003-present	649
20030930	681
2003PNAS	636
2003a	638
2003b	638
2004	634|636|637|639|641|647|649|650|652|655|656|658|661|663|664|667|669|670|671|673|674|676|677|680|681
2004-01-28	639
2004-03-31	645
2004-04-27	634
2004-12-11	661
2004Natur	641
2004PNAS	636
2005	636|637|639|641|643|644|646|649|650|652|655|656|657|659|660|661|662|663|664|666|667|669|670|671|673|674|676|677|679|680|682
2005-05-09	644
2005-08-26	650
2005-09-02	680
2005-09-02-aruba-bridge_x	680
2005-12-06	650
20050208090148	656
200506	669
2005678	650
2005Natur	636
2005PNAS	636
2005Sci	636|641
2006	634|636|637|638|639|641|642|643|644|646|649|650|652|655|656|657|658|660|661|663|664|669|670|671|673|674|676|677|679|680|681|682
2006''	650
2006-01-05	634
2006-02-11	657
2006-03-04	637
2006-03-09	642
2006-04-03	650
2006-05-08	650
2006-05-16	661
2006-06-01	634
2006-06-17	634
2006-07	650
2006-07-16	650
2006-07-20	650
2006-09-14	650
2006-09-26	667
2006-10-03	661
2006-12-02	634
2006-12-18	650
2006-2	650
2006-2-12	650
20060304060347	637
20060327222953	657
20060519_aria	655
20060615111837	646
20060720204025	646
20061108191039	670
2006Natur	636|637
2006PNAS	636
2006Sci	636
2006a	637
2006b	637
2007	634|635|636|637|639|640|641|642|643|644|649|650|651|652|655|656|657|658|663|664|668|669|670|673|674|677|679|680|682
2007-01-02	643
2007-01-11	635
2007-02-09	641
2007-03-01	641
2007-03-05	634
2007-03-12	634
2007-03-21	671
2007-03-25	641
2007-04-15	670
2007-04-19	639
2007-04-30	634
2007-05-04	668
2007-07-06	668
2007-07-21	650
2007-07-23	643
2007-08-03	671
2007-08-07	643
2007-08-12	643
2007-08-25	643
2007-08-30	643
2007-08-31	634
2007-09-13	643
2007-09-14	643
2007-09-18	643
2007-09-22	661
2007-09-23	661
2007-09-24	650
2007-09-28	643
2007-10-12	643|644
2007-10-13	644
2007-10-14	643
2007-10-26	644
2007-10-27	644
2007-10-28	644
2007-12-06	650
2007-12-25	639
2007-12-29	644
2007-present	651|655
20070209063731	641
20070604205337	670
20070701033751	643
20070721205812	650
20070926235700	656
20070928102802	643
20071012154432	643
20071012171254	643
20071013000210	644
20071029153705	670
20071225132821	639
2007PNAS	636
2007Sci	636
2008	634|636|637|638|639|641|642|643|644|647|649|650|652|655|656|660|663|664|665|667|668|669|670|671|672|673|674|676|677|680|681
2008-01-13	644
2008-01-15	643
2008-01-24	643
2008-02-12	639
2008-02-27	643|644
2008-02-28	637
2008-03-02	637
2008-03-17	668
2008-03-18	650
2008-03-22	637
2008-03-31	650
2008-04-18	668
2008-04-23	636
2008-04-27	637
2008-05-09	643
2008-05-16	668
2008-05-18	643
2008-05-19	668
2008-05-20	668
2008-05-26	646
2008-06-06	650
2008-06-09	643
2008-06-11	650
2008-06-13	650
2008-06-26	636
2008-07-27	650
2008-08-18	677
2008-09-06	637
2008-10-23	650
2008-10-28	639
2008-11-11	649|668
2008-11-14	639
2008-11394_3-6090207	677
2008-12-14	650
2008-12-21	645
20080111223345	670
20080212011420	639
20080227200450	644
20080228144915	637
20080417	668
20080514024257	636
20080516000109	643
20080528135730	677
20080612200931	656
20080720003842	656
20080727003909	650
20080802221754	656
20080822031124	670
20081111	668
2008Natur	636
2008PNAS	636
2009	634|635|636|637|639|641|643|647|649|650|651|652|653|654|655|656|657|660|663|664|667|668|669|670|671|674|676|677|679|680|681|682
2009-01-08	650
2009-01-26	668
2009-02-12	637
2009-03-24	643
2009-03-31	643
2009-04-01	668
2009-04-23	647|649
2009-04-26	657
2009-04-28	639
2009-05-05	639
2009-05-29	634
2009-05-30	634
2009-06-04	634
2009-06-07	634
2009-06-08	634
2009-06-09	634
2009-06-14	634
2009-06-15	634
2009-06-23	650
2009-07-25	639
2009-08-10	643
2009-09-15	668
2009-09-29	668
2009-10-05	668
2009-10-25	641
2009-10-31	641
2009-11-07	643
2009-12-23	664
2009046	663
20090503075231	649
2009ARIAHALLOFFAMEINDUCTEES17JULY2009	656
2009PLoSO	641
200th	676
201	637|650|657|677
2010	634|635|636|637|638|639|641|642|643|644|646|647|649|650|651|652|653|654|655|656|657|659|661|663|664|667|668|669|670|671|673|674|675|676|677|678|679|680|681
2010-01-17	650
2010-02-01	668
2010-02-16	663
2010-02-17	643
2010-02-18	663
2010-02-19	663
2010-03-03	681
2010-03-06	650
2010-03-08	668
2010-03-09	668
2010-03-18	663
2010-03-20	643
2010-04-06	668
2010-04-10	668
2010-04-13	650
2010-04-28	650
2010-05-24	649
2010-07-15	650
2010-07-19	650
2010-07-26	650
2010-08-12	639
2010-09-11	680
2010-11-01	652
2010-12-18	643
2010-12-30	676
2010-5-13	641
20100117032939	650
20100512	654
20100719020831	656
2010PNAS	636
2010Sci	641
2010s	649|652|673
2011	635|636|638|639|641|643|644|645|649|650|651|652|654|655|656|658|660|661|665|668|669|670|671|672|673|674|676|677|680|681
2011-01-03	676
2011-01-11	639
2011-01-15	639
2011-01-22	643
2011-01-30	650
2011-02-05	650
2011-03-15	643|676
2011-04-16	676
2011-04-17	676
2011-04-20	650
2011-04-27	650
2011-04-29	650
2011-06-06	680
2011-06-07	680
2011-06-23	668
2011-07-02	645
2011-07-05	668
2011-09-02	681
2011-09-19	650
2011-09-26	650
2011-10-12	635
2011-10-24	650
2011-11-02	649
2011-12-12	635
2011-arias-awards-better-than-2010-shock	656
20110427024816	650
20110429045635	650
20110519022520	656
2011Sci	641
2012	634|635|636|637|638|639|640|641|644|646|647|649|650|652|653|654|655|656|657|658|659|660|661|662|663|664|665|667|668|669|670|671|673|674|675|677|679|680|681|682
2012-01-02	649
2012-01-04	673
2012-01-09	652
2012-02-01	634
2012-02-21	676
2012-02-25	650
2012-03-17	650
2012-03-18	650
2012-05-13	649
2012-06-05	650
2012-06-07	643
2012-08-02	634
2012-08-03	634
2012-08-15	644
2012-08-31	652
2012-09-19	652
2012-09-25	634
2012-09-28	650
2012-10-10	652
2012-10-12	652
2012-10-16	652
2012-10-21	652
2012-10-25	650
2012-10-29	652
2012-10-30	643
2012-11-05	652
2012-11-10	649
2012-11-15	652
2012-11-16	652
2012-11-17	652
2012-11-19-babar-trv	667
2012-12-02	639
2012-12-09	652
20120217	649
20120814	649
2012368514_argentina16	650
20129918	636
2012_film	652
2013	634|635|636|637|639|641|642|643|644|645|646|648|649|650|651|652|653|654|655|656|657|658|659|660|661|662|665|666|668|669|670|671|672|673|674|675|676|677|678|679|680|681
2013-01-04	652
2013-01-10	652
2013-01-16	652
2013-01-19	652
2013-02-02	681
2013-02-03	652
2013692	636
2014	650
2015	650
2017	650
2018	670
2019	636|649
201a10-11	657
201a27-29	657
201b4-5	657
202	636|650|657
2020	652|673
202001	664
202003	663|664
202010	656
202140	637
202170397	649
2028	670
2029	677
203	641|649|650|677
20361506	664
2039	636
204	636|649|650|677
204-1	677
20421484	636
2045	677
2045140	636
20466930	641
205	636|650|663|677
205-216	647
2051488	670
206	641|650|680
20601	636
20616	636
2064	664
2066-4	664
207	646|650
207th	650
208	636|650
20811	646
209	636|650|664|677
20ARCHIMEDES	643
20ARIA	656
20Committee	634
20Crous	663
20Dec	664
20Denman	663
20Essays	677
20Fame	656
20Forster	677
20Hall	656
20Inductees	656
20Judaeus	642
20Lands	676
20Ohio	676
20Ownership	676
20Papiamento	680
20Path	663
20Pl	663
20Rajani	677
20Release	656
20RocKwiz	656
20Roux	663
20Serapeum	637
20Staff	670
20Technica	668
20Wikipedia	634
20Wingfield	663
20al	638|663
20and	642|656
20announced	656
20archetype	642
20aria	656
20aruba	680
20black	643
20confederation	676
20congress	676
20constitution	680
20dec	664
20doctorate	677
20et	638|663
20homer's	643
20into	656
20language	680
20lever	643
20of	636|637|656|676
20official	680
20papers	636
20presentation	656
20printproof	664
20redemption	656
20robinson	664
20seeking	656
20ships	643
20th	636|637|639|642|645|649|650|658|665|669|670|671|674|677|678
20th-century	671
20the	656
20v64	664
20v66	664
20were	643
21	634|636|637|638|639|641|643|644|645|646|649|650|651|652|654|656|657|659|662|663|664|665|668|669|670|671|674|676|677|680|681
21-member	680
210	641|643|650|677
211	641|643|650|674|677
2112744	636
21156614	664
2115763	636
211M	641
212	636|637|642|643|650|662|663|677
213	650|677
214	643|650|677
2144490	676
2149	638
21493820	641
215	650|677
21548242	650
216	639|650|657|664|677
2162382	671
217	636|639|650|663|670|674|677
2172	650
21796204	641
218	650
219	650|663|677
21st	641|651|657|665|670|671|677|679
22	634|636|637|638|639|641|643|644|646|647|649|650|652|654|656|657|659|663|664|665|668|669|670|671|674|676|677|680|681
220	643|644|650|679
221	650|663|679
2212	650
221B	674
222	649|650|663|674|677
223	643|650
223427870	639
223902	636
224	638|641|649|650|675|680
2246	641
225	637|638|639|641|650|664|676|677
2257	635|641
2258681	636
226	641|650
2260280	670
22660	636
227	650|677
228	650|656|670
22826255	636
2282952	669
2283	641
229	650|656
229645	634
22Ars	668
22ars	668
22nd	650|674
23	634|636|637|638|639|641|643|644|646|649|650|652|656|657|658|663|664|668|669|670|671|672|674|676|677|678|679|680|681
23-27	637
230	638|641|650|663|676
2307	637|639|641|657|663|664|676
231	650|671
2313666	670
231867665	677
232	641|650
232610	636
233	637|641|650|676|677
233-274	657
2335599	669
2335921	669
2336	636
2336-2344	636
2338	638
234	644|650
235	650|677
236	650|677
2362	638
237	650
2376319	669
238	635|650
2386821	638
239	650|663|677
24	634|635|636|637|638|639|641|643|644|646|649|650|652|654|656|657|658|663|664|668|669|670|671|674|676|677|678|680|681
24-hour	653|667
24-year	669
240	637|646|657|677
240731	636
241	657|664
2410h	676
241599209	639
242	650
2424705	669
243	637|641|649|664|677
2430366	636
244	638|639|650|657|663
2443	641
245	639|641|676|677
24564	668
246	652
2464739	636
24687	636
247	641
248	641|677|680
249	674
2490668	636
2497353	636
25	634|636|637|638|639|641|643|646|648|649|650|651|652|654|656|657|658|663|664|667|668|669|670|671|674|676|677|679|680|681
25-29	637
25-Jan-2007	657
250	641|651|670|677
2502	639
2506	639
2507	636
251	636|677
251a	653
252	636|637|638|650|657|677
25255B2	652
25255D	652
253	639|657|676
255	638|650|677
2557060	664
255B2	652
255D	652
256	638|643|677
257	638|650|676
258	637|663|677
259	641|663|677|681
25948-0	636
25th	649|656
26	634|635|636|637|638|639|641|643|644|646|649|650|652|654|655|656|657|661|663|664|665|668|669|670|671|673|674|676|677|680|681
260	637|641|646|650|677
261	641|670|676
262	636|641|650|677
26263158	639
263	638|639|663|664|677
26308587	660
264	636|641|661
265	637|639|643|677
26516	650
266	641|677|680
267	637|646|663
267-269	637
268	646|650|663|677|680
2685547	636
2685559	636
269	637|638|641|646|677
26th	656
27	634|635|636|637|638|639|640|641|643|644|646|649|650|652|656|657|661|663|664|667|668|669|670|671|674|676|677|680|681
270	646|647
2700	681
270744	636
2709	635
271	646|664|677
2711	638
272	637|646
273	636|650|664|680
27303-0	636
273069	652
2731	635
274	637
2741	636
275	636|677
275-292	641
2756958	641
276	636|676|677
276924	650
277	641|677
278	639|641
278247a0	641
278380	639
278668	639
278680	639
278926	639
279	677
2794368	663
279718	639
279722	639
27s	643
27s_Theme_	673
27th	650
28	636|637|638|639|640|641|642|643|644|646|647|649|650|652|654|655|656|657|663|664|668|669|670|671|674|676|677|680
28-29	657
280	643|650|677
280169	639
280681	639
280968	639
281	650|661|677
282	641
282080	639
28244	652
283	636|637|650
283069a0	636
283908	670
285	636|664
2857094	636
286	641
287	643|650
288	664
2889320	636
289	636|657
289095a0	636
289P	636
28th	678
29	634|635|636|637|638|639|641|643|644|646|647|649|650|652|654|656|657|663|664|665|667|668|669|670|671|674|676|677|680|681
291	671
2911020	639
294	635|650|665|677
295	636|657|670
29504-the-computation-of-pi-by-archimedes	643
2953273	670
29547910	643
297	680
298	650|677
299-303	641
29Dec	663
29th	646
2Aruba	680
2CNGDPDPC	650
2CPPPGDP	650
2CPPPPC	650
2F	652
2F04	668
2F10	641
2F2007	668
2F989-diplomats-in-iranian-hostage-crisis-discuss-argo	652
2Fitem	652
2Fjournal	641
2Fthe-news	652
2Fwww	652
2MQeh1KCp7sC	641
2d	657
2nd	636|639|643|650|652|657|663|671|674|676|677
2up	658
3	634|635|636|637|638|639|640|641|642|643|644|645|646|647|648|649|650|651|652|653|654|655|656|657|658|660|661|662|663|664|665|666|667|668|669|670|671|672|673|674|675|676|677|678|679|680|681|682
3-0	650
3-1	650
3-5	653
3-540-21374-0	667
3-540-42081-9	667
3-9	637
3-dimensional	648
3-hydroxypropionate	636
30	634|636|637|638|639|641|643|644|646|649|650|651|652|655|656|657|658|660|663|664|665|668|669|670|671|674|676|677|679|680|681|682
30's	665
30-01-2013	645
30-31	639
300	634|637|641|643|646|650|658|677|680|681
3000-km	650
301	677
302	636|650
303	650|664
3037789	670
304	636|650|680
305	636|637|641|646|677
307	636|650
307480	636
308	636
3083222	636
309th	649
30am	680
31	634|635|636|637|638|639|641|643|647|649|650|651|652|653|654|656|657|659|661|663|664|666|669|670|671|674|675|676|677|680|681
310	641|643|677
311	636
312	636|674
312-3	637
313	637|641|670
314	636|677
315	677
316	636|677
3166	644|650|680
3166-2	644
317	639|680
318	636|680
319	677
319b-320a	657
32	636|637|638|639|641|643|644|649|650|652|656|657|658|663|664|669|670|671|674|676|677|680|681
320	637|639|641|657|677
320N	641
320P	641
321	663|677
3218	650
322	657|677
323	636|657|677
323993407700436	652
323N	636
324	637|663
324047-100799-0-Qu	650
32477	650
325	639
326	636|680
327	639|650|677
32702	663
3271	646
32778	681
32782	649
32784	649
328	641|677
329	677
32nd	650|680
33	636|637|638|639|641|643|644|646|649|650|651|652|654|656|657|663|664|669|670|671|674|676|677|680
33-35	639
33-kilometer-long	680
33-things-I-know-about-Art-Direction-19040343	672
330	638|641|657
3304	636
33047244	639
3304G	636
331	636|650|677
331184a0	636
332	641
3326C79E-33A6-472C-9C5C-668782EE39C8	668
333	677
3340165	636
335	657|677
3354	636
336	636
336D	636
337	677
338	637
3387	641
339	636
3390	641
339145a0	636
33rd	650
34	636|637|638|639|641|643|646|647|649|650|652|656|657|661|663|664|669|670|671|674|676|677|679|680
340	650|677
340-45	641
341	663|677
342	641
343	636|637|638|657|680
343G	636
344	636|638|639|650|677
344883	670
345	638|650|677
345-347	637
34521234	639
345446	669
34560	657
346	636
347	638
348	657
349	677
3499906	669
35	635|636|637|638|639|641|643|644|646|649|650|651|652|654|655|656|657|663|664|669|670|671|674|676|677|679|680
35-36	657
35-m	650
350	638|639|657
35020614	636
3504	649
35042510	637
35054051	636
35083708	681
351	638|650
3515277	641
3515278	669
3527	636
353	636|638|650
353528	670
354	638|676|677
354-355	637
355	636|638
356	638|663|676|677
356288	637
356428a0	663
356684	670
357	636|638|641|663|664
358	641
3584	652
359	637|641|650
35th	674
36	636|637|638|639|641|643|646|647|649|650|652|656|657|658|663|664|669|670|671|674|676|677|680
36-37	637
360	638|650|677
3600	643
3605	661
361	636|638|670|677
361-capacity	670
362	637
362534	656
3628943	639
363	644|650|677
3635611	669
364	650|677
365	635|637|677|680
3666505	636
367	638|641|644
367-8	637
369	636|641
369-370	637
3693	677
37	636|637|638|639|641|643|649|650|652|656|657|663|664|669|670|671|674|676|677|680
370	641
37001	641
37001'	641
370514a0	641
3709	670
371	634|638|641
3713537	670
3715678	670
372	650
372127	650
372949	636
373	663|677
373054	636
374	641
374211a0	641
375	677
3759160	663|664
3760315	663
3761585	663
3761748	663
3761750	663
3762039	664
3764	650
377	650
377346	652
3784	677
379	638|642|650|657|663|677
37th	669
38	636|637|638|639|641|643|644|649|650|652|656|657|663|664|669|670|671|674|676|677|680
380	638
3800-year-old	639
381	638|650|677
3816819	670
382	638|677
383	650|663|676
384	657
385	637|677
3852	663|664
38617	636
387	638|641|677
388	638
388-393	674
389	638
39	636|637|638|639|641|643|646|649|650|652|656|657|658|661|663|664|669|670|671|674|676|677|680
390	638|650|670
39006	636
391	638|650
392	664
393	638
393-406	657
394	677
395	677
3950453	670
395942	636
396	663
397	663|677
398	641
39845	681
399	636
39943	650
3A	652
3Adoi	641
3D	639|654|670|677
3Dsm_twitter_washingtonpost	650
3Ftid	650
3RRR	656
3jqa	650
3m	670
3news	652
3rd	637|638|639|650|657|670|671
3rd-century	643
3rd_read	645
4	634|635|636|637|638|639|640|641|642|643|644|645|646|647|648|649|650|651|652|653|654|655|656|657|658|660|661|662|663|664|665|666|667|668|669|670|671|672|673|674|675|676|677|678|679|680|681|682
4-D	677
4-hydroxybutyrate	636
40	636|637|638|639|641|643|649|650|651|652|654|655|656|657|661|663|664|668|669|670|671|673|674|676|677
40-43	637
400	639|643|644|650|677|680|681
4000	637|650
400m	637
401	636|663|664|677
402	677
403	664|677
4037	674
404	636|663
406	636|637|649
407	636|677
407-408	657
4070	636
408	657|663|677
409	636
40th	649
41	636|637|638|639|641|643|644|649|650|652|654|655|656|657|663|664|669|670|671|674|676|677|680|681
410	643|650|657
411	636|638
412	638|681
414	638|677
416	677
417	636|641|664|677
417063a	636
418	652
419	670
42	636|637|638|639|641|643|650|652|656|657|663|664|669|670|671|674|676|677
42-48	637
420	676
421	677
4211	636
422	635|650|675|677
423	650
423-425	637
424	677
425	669|681
425548b	681
426	677|681
426007a	681
427	636
428	650|663
429	676
42nd	650
43	636|637|638|639|641|643|644|645|650|652|656|657|658|663|664|669|670|671|674|676|677
430	641|663|677
430619a	641
431	641|650|663
432	641
432104	636
4321517	669
433	664|677|680
4330727	657
434	650|677
435	638|677
4356664	670
436561	636
43689264	677
437	636
438	669|677
4384	641
439	674
44	636|637|638|639|641|643|644|646|648|650|652|654|656|657|662|663|664|669|670|671|674|676|677
441	636|677
441289a	636
4417	636
442	636|663|677
443	668|677
444	637
445	668|677
447	677
448	636|677
449	677
45	636|637|639|641|643|646|650|652|656|657|663|664|669|670|671|674|676|677|680
450	663|677
451	677
452	677
453	650|677
454	636|637|677
